,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg
5378,Volkswagen,Golf GTI,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,25
5379,Volkswagen,Golf GTI,2015,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,25
5380,Volkswagen,Golf GTI,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,25
5381,Volkswagen,Golf GTI,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,34,25
5382,Volkswagen,Golf GTI,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,25
5383,Volkswagen,Golf GTI,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,25
5384,Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,25
5385,Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,25
5386,Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,25
5387,Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,25
5388,Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,25
5389,Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,25
5390,Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,25
5391,Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,25
5392,Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,34,25
5393,Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,25
5394,Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,25
5395,Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,25
5396,Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,25
5397,Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,34,25
5398,Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,34,25
5399,Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,25
5400,Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,25
5401,Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,25
5402,Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,34,25
5403,Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,25
5404,Volkswagen,Golf GTI,2017,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,32,24
5405,Volkswagen,Golf GTI,2017,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,24
5406,Volkswagen,Golf GTI,2017,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,24
5407,Volkswagen,Golf GTI,2017,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,24
5408,Volkswagen,Golf GTI,2017,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,32,24
5409,Volkswagen,Golf GTI,2017,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,32,24
5410,Volkswagen,Golf GTI,2017,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,32,24
5411,Volkswagen,Golf GTI,2017,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,24
5412,Volkswagen,Golf GTI,2017,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,34,24
5413,Volkswagen,Golf GTI,2017,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,32,24
5414,Volkswagen,Golf R,2015,premium unleaded (recommended),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,30,23
5415,Volkswagen,Golf R,2015,premium unleaded (recommended),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,30,23
5416,Volkswagen,Golf R,2016,premium unleaded (recommended),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,30,23
5417,Volkswagen,Golf R,2016,premium unleaded (recommended),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,30,23
5418,Volkswagen,Golf R,2016,premium unleaded (recommended),292.0,4.0,MANUAL,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,31,22
5419,Volkswagen,Golf R,2016,premium unleaded (recommended),292.0,4.0,MANUAL,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,31,22
5420,Volkswagen,Golf R,2017,premium unleaded (recommended),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,30,23
5421,Volkswagen,Golf R,2017,premium unleaded (recommended),292.0,4.0,MANUAL,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,31,22
5422,Volkswagen,Golf R,2017,premium unleaded (recommended),292.0,4.0,MANUAL,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,31,22
5423,Volkswagen,Golf R,2017,premium unleaded (recommended),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,30,23
5424,Volkswagen,Golf SportWagen,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Diesel,Compact,Wagon,42,31
5426,Volkswagen,Golf SportWagen,2015,diesel,150.0,4.0,MANUAL,front wheel drive,4.0,Diesel,Compact,Wagon,43,31
5430,Volkswagen,Golf SportWagen,2015,diesel,150.0,4.0,MANUAL,front wheel drive,4.0,Diesel,Compact,Wagon,43,31
5431,Volkswagen,Golf SportWagen,2015,diesel,150.0,4.0,MANUAL,front wheel drive,4.0,Diesel,Compact,Wagon,43,31
5432,Volkswagen,Golf SportWagen,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Diesel,Compact,Wagon,42,31
5433,Volkswagen,Golf SportWagen,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Diesel,Compact,Wagon,42,31
5443,Volkswagen,Golf,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Diesel",Compact,4dr Hatchback,43,31
5444,Volkswagen,Golf,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,37,25
5445,Volkswagen,Golf,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Diesel",Compact,4dr Hatchback,43,31
5446,Volkswagen,Golf,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,25
5447,Volkswagen,Golf,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,37,25
5448,Volkswagen,Golf,2015,diesel,150.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Diesel",Compact,4dr Hatchback,45,30
5449,Volkswagen,Golf,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,25
5450,Volkswagen,Golf,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,25
5451,Volkswagen,Golf,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Diesel",Compact,4dr Hatchback,43,31
5452,Volkswagen,Golf,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,25
5453,Volkswagen,Golf,2015,diesel,150.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Diesel",Compact,4dr Hatchback,45,30
5454,Volkswagen,Golf,2015,diesel,150.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Diesel",Compact,4dr Hatchback,45,30
5455,Volkswagen,Golf,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,25
5456,Volkswagen,Golf,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,36,25
5457,Volkswagen,Golf,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,36,25
5458,Volkswagen,Golf,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,25
5459,Volkswagen,Golf,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,36,25
5460,Volkswagen,Golf,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,25
5461,Volkswagen,Golf,2016,regular unleaded,170.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,37,25
5462,Volkswagen,Golf,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,25
5463,Volkswagen,Golf,2016,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,25
5464,Volkswagen,Golf,2016,regular unleaded,170.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,37,25
5465,Volkswagen,Golf,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,25
5466,Volkswagen,Golf,2017,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,25
5467,Volkswagen,Golf,2017,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,25
5468,Volkswagen,Golf,2017,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,25
5469,Volkswagen,Golf,2017,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,25
5487,Dodge,Grand Caravan,2015,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17
5488,Dodge,Grand Caravan,2015,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17
5489,Dodge,Grand Caravan,2015,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17
5490,Dodge,Grand Caravan,2015,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17
5491,Dodge,Grand Caravan,2015,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17
5492,Dodge,Grand Caravan,2015,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17
5493,Dodge,Grand Caravan,2016,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17
5494,Dodge,Grand Caravan,2016,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17
5495,Dodge,Grand Caravan,2016,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17
5496,Dodge,Grand Caravan,2016,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17
5497,Dodge,Grand Caravan,2016,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17
5498,Dodge,Grand Caravan,2016,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17
5504,Pontiac,Grand Prix,2006,regular unleaded,303.0,8.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,High-Performance",Midsize,Sedan,25,16
5506,Pontiac,Grand Prix,2007,regular unleaded,303.0,8.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,High-Performance",Midsize,Sedan,25,16
5510,Pontiac,Grand Prix,2008,regular unleaded,303.0,8.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,High-Performance",Large,Sedan,25,16
5511,Suzuki,Grand Vitara,2011,regular unleaded,166.0,4.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,4dr SUV,25,19
5512,Suzuki,Grand Vitara,2011,regular unleaded,166.0,4.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,4dr SUV,23,19
5513,Suzuki,Grand Vitara,2011,regular unleaded,166.0,4.0,MANUAL,rear wheel drive,4.0,Crossover,Compact,4dr SUV,26,19
5514,Suzuki,Grand Vitara,2011,regular unleaded,166.0,4.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,4dr SUV,23,19
5515,Suzuki,Grand Vitara,2011,regular unleaded,166.0,4.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,4dr SUV,23,19
5516,Suzuki,Grand Vitara,2011,regular unleaded,166.0,4.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,4dr SUV,25,19
5517,Suzuki,Grand Vitara,2012,regular unleaded,166.0,4.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,4dr SUV,23,19
5518,Suzuki,Grand Vitara,2012,regular unleaded,166.0,4.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,4dr SUV,25,19
5519,Suzuki,Grand Vitara,2012,regular unleaded,166.0,4.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,4dr SUV,23,19
5520,Suzuki,Grand Vitara,2012,regular unleaded,166.0,4.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,4dr SUV,25,19
5521,Suzuki,Grand Vitara,2012,regular unleaded,166.0,4.0,MANUAL,rear wheel drive,4.0,Crossover,Compact,4dr SUV,26,19
5522,Suzuki,Grand Vitara,2012,regular unleaded,166.0,4.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,4dr SUV,23,19
5523,Suzuki,Grand Vitara,2012,regular unleaded,166.0,4.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,4dr SUV,25,19
5524,Suzuki,Grand Vitara,2013,regular unleaded,166.0,4.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,4dr SUV,23,19
5525,Suzuki,Grand Vitara,2013,regular unleaded,166.0,4.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,4dr SUV,23,19
5526,Suzuki,Grand Vitara,2013,regular unleaded,166.0,4.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,4dr SUV,25,19
5527,Suzuki,Grand Vitara,2013,regular unleaded,166.0,4.0,MANUAL,rear wheel drive,4.0,Crossover,Compact,4dr SUV,26,19
5528,Suzuki,Grand Vitara,2013,regular unleaded,166.0,4.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,4dr SUV,25,19
5530,Chrysler,Grand Voyager,2000,flex-fuel (unleaded/E85),158.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Passenger Minivan,23,16
5534,Plymouth,Grand Voyager,1999,flex-fuel (unleaded/E85),158.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Passenger Minivan,22,16
5535,Plymouth,Grand Voyager,1999,flex-fuel (unleaded/E85),158.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Passenger Minivan,22,16
5536,Plymouth,Grand Voyager,1999,flex-fuel (unleaded/E85),158.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Passenger Minivan,22,16
5537,Plymouth,Grand Voyager,2000,flex-fuel (unleaded/E85),158.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Passenger Minivan,23,16
5539,Maserati,GranSport,2005,premium unleaded (required),395.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,16,11
5540,Maserati,GranSport,2006,premium unleaded (required),401.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,18,11
5541,Maserati,GranSport,2006,premium unleaded (required),401.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,18,11
5542,Maserati,GranSport,2006,premium unleaded (required),401.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Convertible,18,11
5543,Maserati,GranTurismo Convertible,2014,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Midsize,Convertible,20,13
5544,Maserati,GranTurismo Convertible,2014,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,13
5545,Maserati,GranTurismo Convertible,2014,premium unleaded (required),444.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Midsize,Convertible,20,13
5546,Maserati,GranTurismo Convertible,2015,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,13
5547,Maserati,GranTurismo Convertible,2015,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,13
5548,Maserati,GranTurismo Convertible,2015,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Midsize,Convertible,20,13
5549,Maserati,GranTurismo Convertible,2015,premium unleaded (required),444.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Midsize,Convertible,20,13
5550,Maserati,GranTurismo Convertible,2016,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,13
5551,Maserati,GranTurismo Convertible,2016,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Midsize,Convertible,20,13
5552,Maserati,GranTurismo Convertible,2016,premium unleaded (required),444.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Midsize,Convertible,20,13
5553,Maserati,GranTurismo Convertible,2016,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,13
5554,Maserati,GranTurismo,2014,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Coupe,21,13
5555,Maserati,GranTurismo,2014,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Large,Coupe,21,13
5556,Maserati,GranTurismo,2015,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Large,Coupe,21,13
5557,Maserati,GranTurismo,2015,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Coupe,21,13
5558,Maserati,GranTurismo,2015,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Coupe,21,13
5559,Maserati,GranTurismo,2016,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Coupe,21,13
5560,Maserati,GranTurismo,2016,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Large,Coupe,21,13
5561,Maserati,GranTurismo,2016,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Coupe,21,13
5562,Lexus,GS 200t,2016,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,30,21
5563,Lexus,GS 200t,2016,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,33,22
5564,Lexus,GS 200t,2017,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,32,22
5565,Lexus,GS 200t,2017,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,30,21
5566,Lexus,GS 300,2004,premium unleaded (required),220.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,23,16
5567,Lexus,GS 300,2005,premium unleaded (required),220.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,23,16
5568,Lexus,GS 300,2006,premium unleaded (required),245.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,27,19
